"Repository","Filename","Filetype","Lines"
"vsr-bookshelf-frontend","book-details-actions.tsx","tsx",55
"vsr-bookshelf-frontend","book-builds-table-row.tsx","tsx",80
"vsr-bookshelf-frontend","book-cover.tsx","tsx",38
"vsr-bookshelf-frontend","book-details.tsx","tsx",143
"vsr-bookshelf-frontend","category-multi-select.tsx","tsx",29
"vsr-bookshelf-frontend","book-builds-table.tsx","tsx",97
"vsr-bookshelf-frontend","notification-item.tsx","tsx",132
"vsr-bookshelf-frontend","user-role.tsx","tsx",12
"vsr-bookshelf-frontend","user-status-label.tsx","tsx",14
"vsr-bookshelf-frontend","empty-field.tsx","tsx",9
"vsr-bookshelf-frontend","user-profile.tsx","tsx",70
"vsr-bookshelf-frontend","device-actions.tsx","tsx",29
"vsr-bookshelf-frontend","devices-table.tsx","tsx",132
"vsr-bookshelf-frontend","book-entitlement-actions-cell.tsx","tsx",37
"vsr-bookshelf-frontend","book-entitlement-form-modal.tsx","tsx",173
"vsr-bookshelf-frontend","book-entitlement-form.tsx","tsx",97
"vsr-bookshelf-frontend","book-entitlements-table.tsx","tsx",306
"vsr-bookshelf-frontend","notes.tsx","tsx",34
"vsr-bookshelf-frontend","book-build-job-log-modal.tsx","tsx",171
"vsr-bookshelf-frontend","view-job-logs-link-wrapper.tsx","tsx",25
"vsr-bookshelf-frontend","book-build-status-label.tsx","tsx",37
"vsr-bookshelf-frontend","generic-list-input-text.tsx","tsx",17
"vsr-bookshelf-frontend","generic-list.tsx","tsx",125
"vsr-bookshelf-frontend","generic-list-item-edition.tsx","tsx",85
"vsr-bookshelf-frontend","generic-list-item.tsx","tsx",66
"vsr-bookshelf-frontend","generic-list-item-action-loading.tsx","tsx",36
"vsr-bookshelf-frontend","generic-list-item-create.tsx","tsx",100
"vsr-bookshelf-frontend","index.html","html",16
"vsr-bookshelf-frontend","with-screen-detector.tsx","tsx",58
"vsr-bookshelf-frontend","screen-detector-provider.tsx","tsx",76
"vsr-bookshelf-frontend","student-services-provider.tsx","tsx",20
"vsr-bookshelf-frontend","offline-content.ts","ts",4
"vsr-bookshelf-frontend","get-books-filter-builder.ts","ts",3
"vsr-bookshelf-frontend","google-analytics.ts","ts",11
"vsr-bookshelf-frontend","routes.ts","ts",46
"vsr-bookshelf-frontend","on-enter-handlers.ts","ts",121
"vsr-bookshelf-frontend","device-manager-modal.tsx","tsx",180
"vsr-bookshelf-frontend","player-placeholder.tsx","tsx",74
"vsr-bookshelf-frontend","logout-confirmation-modal.tsx","tsx",74
"vsr-bookshelf-frontend","search-result-book-item.tsx","tsx",304
"vsr-bookshelf-frontend","book-search.tsx","tsx",162
"vsr-bookshelf-frontend","book-search-desktop.tsx","tsx",155
"vsr-bookshelf-frontend","book-search-phone.tsx","tsx",144
"vsr-bookshelf-frontend","book-details.tsx","tsx",168
"vsr-bookshelf-frontend","nav-options.tsx","tsx",217
"vsr-bookshelf-frontend","home.tsx","tsx",582
"vsr-bookshelf-frontend","download-modal.tsx","tsx",30
"vsr-bookshelf-frontend","delete-modal.tsx","tsx",51
"vsr-bookshelf-frontend","update-modal.tsx","tsx",61
"vsr-bookshelf-frontend","error-modal.tsx","tsx",51
"vsr-bookshelf-frontend","logout.tsx","tsx",27
"vsr-bookshelf-frontend","login.tsx","tsx",238
"vsr-bookshelf-frontend","is-tablet-screen.ts","ts",19
"vsr-bookshelf-frontend","is-desktop-screen.ts","ts",11
"vsr-bookshelf-frontend","get-download-percentage-by-book-key.ts","ts",34
"vsr-bookshelf-frontend","build-books-filter.ts","ts",27
"vsr-bookshelf-frontend","is-phone-screen.ts","ts",18
"vsr-bookshelf-frontend","style-theme.tsx","tsx",11
"vsr-bookshelf-frontend","media.ts","ts",42
"vsr-bookshelf-frontend","responsive.components","components",49
"vsr-bookshelf-frontend","app.tsx","tsx",196
"vsr-bookshelf-frontend","poller.ts","ts",100
"vsr-bookshelf-frontend","sync-downloads-progress.ts","ts",41
"vsr-bookshelf-frontend","index.tsx","tsx",25
"vsr-bookshelf-frontend","search.ts","ts",1
"vsr-bookshelf-frontend","messages.ts","ts",30
"vsr-bookshelf-frontend","download_apps.ts","ts",31
"vsr-bookshelf-frontend","screen-size.ts","ts",37
"vsr-bookshelf-frontend","store.ts","ts",28
"vsr-bookshelf-frontend","download-status.ts","ts",213
"vsr-bookshelf-frontend","home.ts","ts",176
"vsr-bookshelf-frontend","screen.ts","ts",44
"vsr-bookshelf-frontend","environment-info-modal.ts","ts",33
"vsr-bookshelf-frontend","offline-logout-confirmation-modal.ts","ts",38
"vsr-bookshelf-frontend","download-modal.ts","ts",43
"vsr-bookshelf-frontend","reducer.ts","ts",24
"vsr-bookshelf-frontend","allstate.ts","ts",16
"vsr-bookshelf-frontend","login_background.jpg","jpg",546
"vsr-bookshelf-frontend","skewed_rectangle.svg","svg",275
"vsr-bookshelf-frontend","device-list-item.tsx","tsx",99
"vsr-bookshelf-frontend","device-empty-item.tsx","tsx",64
"vsr-bookshelf-frontend","device-generic-icon.tsx","tsx",31
"vsr-bookshelf-frontend","device-icon.tsx","tsx",64
"vsr-bookshelf-frontend","tri-color-logo.tsx","tsx",51
"vsr-bookshelf-frontend","logo.tsx","tsx",28
"vsr-bookshelf-frontend","clearable-input.tsx","tsx",68
"vsr-bookshelf-frontend","sort-dropdown.tsx","tsx",65
"vsr-bookshelf-frontend","sort-option.tsx","tsx",46
"vsr-bookshelf-frontend","dropdown.tsx","tsx",169
"vsr-bookshelf-frontend","expand-button.tsx","tsx",32
"vsr-bookshelf-frontend","animate-content-height.tsx","tsx",69
"vsr-bookshelf-frontend","fade-wrapper.tsx","tsx",43
"vsr-bookshelf-frontend","main-modal.tsx","tsx",75
"vsr-bookshelf-frontend","transform.components","components",9
"vsr-bookshelf-frontend","tabs-group.tsx","tsx",6
"vsr-bookshelf-frontend","tab-item.tsx","tsx",29
"vsr-bookshelf-frontend","sticky-wrapper.tsx","tsx",75
"vsr-bookshelf-frontend","book-num-of-results.tsx","tsx",39
"vsr-bookshelf-frontend","book-authors.tsx","tsx",25
"vsr-bookshelf-frontend","book-title.tsx","tsx",12
"vsr-bookshelf-frontend","download-apps-modal.tsx","tsx",78
"vsr-bookshelf-frontend","download-desktop-box.tsx","tsx",80
"vsr-bookshelf-frontend","download-mobile-box.tsx","tsx",57
"vsr-bookshelf-frontend","download-box.tsx","tsx",67
"vsr-bookshelf-frontend","environment-info.tsx","tsx",121
"vsr-bookshelf-frontend","search-results-wrapper.tsx","tsx",113
"vsr-bookshelf-frontend","search-results-by-chapter.tsx","tsx",134
"vsr-bookshelf-frontend","search-results-num-books.tsx","tsx",53
"vsr-bookshelf-frontend","search-result-excerpt.tsx","tsx",68
"vsr-bookshelf-frontend","search-results-header.tsx","tsx",41
"vsr-bookshelf-frontend","search-icon.tsx","tsx",34
"vsr-bookshelf-frontend","search-results-error.tsx","tsx",24
"vsr-bookshelf-frontend","search-input.tsx","tsx",151
"vsr-bookshelf-frontend","search-results-header-phone.tsx","tsx",96
"vsr-bookshelf-frontend","search-results-total-results.tsx","tsx",70
"vsr-bookshelf-frontend","search-results-list.tsx","tsx",38
"vsr-bookshelf-frontend","search-results-wrapper-phone.tsx","tsx",112
"vsr-bookshelf-frontend","book-description.tsx","tsx",35
"vsr-bookshelf-frontend","book-cover-skewed-desktop.tsx","tsx",47
"vsr-bookshelf-frontend","book-metadata-icon.tsx","tsx",23
"vsr-bookshelf-frontend","book-metadata-row.tsx","tsx",35
"vsr-bookshelf-frontend","book-table-of-contents.tsx","tsx",55
"vsr-bookshelf-frontend","book-table-of-contents-item.tsx","tsx",124
"vsr-bookshelf-frontend","book-details-header.tsx","tsx",40
"vsr-bookshelf-frontend","box.tsx","tsx",25
"vsr-bookshelf-frontend","book-details-cover.tsx","tsx",114
"vsr-bookshelf-frontend","book-table-of-contents-phone.tsx","tsx",42
"vsr-bookshelf-frontend","book-description-phone.tsx","tsx",31
"vsr-bookshelf-frontend","accordion.tsx","tsx",60
"vsr-bookshelf-frontend","book-metadata-header-phone.tsx","tsx",97
"vsr-bookshelf-frontend","book-cover-skewed-phone.tsx","tsx",32
"vsr-bookshelf-frontend","accordion-item.tsx","tsx",58
"vsr-bookshelf-frontend","book-details-screen.tsx","tsx",139
"vsr-bookshelf-frontend","back-to-home-button.tsx","tsx",105
"vsr-bookshelf-frontend","book-metadata-header.tsx","tsx",59
"vsr-bookshelf-frontend","book-metadata.tsx","tsx",164
"vsr-bookshelf-frontend","book-delete-confirmation-modal.tsx","tsx",22
"vsr-bookshelf-frontend","book-cover-overlay.tsx","tsx",54
"vsr-bookshelf-frontend","book-update-confirmation-modal.tsx","tsx",24
"vsr-bookshelf-frontend","book-list.tsx","tsx",244
"vsr-bookshelf-frontend","number-of-books.tsx","tsx",16
"vsr-bookshelf-frontend","book-list-item-props.ts","ts",19
"vsr-bookshelf-frontend","book-list-options.tsx","tsx",63
"vsr-bookshelf-frontend","book-list-sort-dropdown.tsx","tsx",39
"vsr-bookshelf-frontend","tags.tsx","tsx",34
"vsr-bookshelf-frontend","book-list-row-item.tsx","tsx",171
"vsr-bookshelf-frontend","action-button.tsx","tsx",54
"vsr-bookshelf-frontend","book-list-row-view.tsx","tsx",10
"vsr-bookshelf-frontend","subtitle.tsx","tsx",16
"vsr-bookshelf-frontend","book-cover.tsx","tsx",45
"vsr-bookshelf-frontend","view-book-button.tsx","tsx",18
"vsr-bookshelf-frontend","edition.tsx","tsx",21
"vsr-bookshelf-frontend","read-book-button.tsx","tsx",15
"vsr-bookshelf-frontend","archive-button.tsx","tsx",24
"vsr-bookshelf-frontend","delete-button.tsx","tsx",19
"vsr-bookshelf-frontend","title.tsx","tsx",21
"vsr-bookshelf-frontend","new-book-tag.tsx","tsx",28
"vsr-bookshelf-frontend","book-more-options.tsx","tsx",81
"vsr-bookshelf-frontend","book-list-grid-view.tsx","tsx",18
"vsr-bookshelf-frontend","book-list-grid-item-offline.tsx","tsx",112
"vsr-bookshelf-frontend","book-list-grid-item.tsx","tsx",64
"vsr-bookshelf-frontend","book-cover.tsx","tsx",42
"vsr-bookshelf-frontend","book-list-grid-item-online.tsx","tsx",51
"vsr-bookshelf-frontend","details-wrapper.tsx","tsx",8
"vsr-bookshelf-frontend","download-failed-icon.tsx","tsx",18
"vsr-bookshelf-frontend","download-icon.tsx","tsx",18
"vsr-bookshelf-frontend","download-progress.tsx","tsx",52
"vsr-bookshelf-frontend","title.tsx","tsx",12
"vsr-bookshelf-frontend","book-list-view-options.tsx","tsx",83
"vsr-bookshelf-frontend","filter-by-author.tsx","tsx",126
"vsr-bookshelf-frontend","archived-active-filter.tsx","tsx",35
"vsr-bookshelf-frontend","header-phone.tsx","tsx",202
"vsr-bookshelf-frontend","header-option.tsx","tsx",40
"vsr-bookshelf-frontend","active-archived-sub-bar.tsx","tsx",25
"vsr-bookshelf-frontend","search-by-content-sub-bar.tsx","tsx",28
"vsr-bookshelf-frontend","sort-sub-bar.tsx","tsx",79
"vsr-bookshelf-frontend","filter-sub-bar.tsx","tsx",38
"vsr-bookshelf-frontend","loading-bar.tsx","tsx",59
"vsr-bookshelf-frontend","header.tsx","tsx",155
"vsr-bookshelf-frontend","user-profile-modal.tsx","tsx",110
"vsr-bookshelf-frontend","login-input-label.tsx","tsx",14
"vsr-bookshelf-frontend","login-password-input.tsx","tsx",80
"vsr-bookshelf-frontend","login-input.tsx","tsx",17
"vsr-bookshelf-frontend","login-panel.tsx","tsx",25
"vsr-bookshelf-frontend","login-form.tsx","tsx",134
"vsr-bookshelf-frontend","login-logo.tsx","tsx",69
"vsr-bookshelf-frontend","component.sample","sample",14
"vsr-bookshelf-frontend","offline.ts","ts",85
"vsr-bookshelf-frontend","offline-history-navigation.ts","ts",56
"vsr-bookshelf-frontend","base.ts","ts",49
"vsr-bookshelf-frontend","browser.ts","ts",66
"vsr-bookshelf-frontend","book-type.ts","ts",14
"vsr-bookshelf-frontend","preview.tsx","tsx",142
"vsr-bookshelf-frontend","reader.tsx","tsx",207
"vsr-bookshelf-frontend","lookups.ts","ts",24
"vsr-bookshelf-frontend","timings.ts","ts",2
"vsr-bookshelf-frontend","acquire-access-book-files.ts","ts",13
"vsr-bookshelf-frontend","resource-proxy.ts","ts",26
"vsr-bookshelf-frontend","state-write-proxy.ts","ts",154
"vsr-bookshelf-frontend","state-write-proxy-with-buffer.ts","ts",6
"vsr-bookshelf-frontend","state-write-fake-proxy.ts","ts",30
"vsr-bookshelf-frontend","buffer.ts","ts",170
"vsr-bookshelf-frontend","state-read-proxy.ts","ts",17
"vsr-bookshelf-frontend","state-read-fake-proxy.ts","ts",18
"vsr-bookshelf-frontend","reader-wrapper.tsx","tsx",234
"vsr-bookshelf-frontend","vsr-bookshelf-frontend","Unknown",12
"vsr-bookshelf-frontend","vsr-bookshelf-frontend","Unknown",0
"vsr-bookshelf-frontend","webpack.config","config",0
"vsr-bookshelf-frontend","tsconfig.json","json",34
"vsr-bookshelf-frontend","webpack-production.config","config",2
"vsr-bookshelf-frontend","webpack-production.analyzer","analyzer",4
"vsr-bookshelf-frontend","dev-server.js","js",78
"vsr-bookshelf-frontend","devtool.js","js",5
"vsr-bookshelf-frontend","plugins.js","js",144
"vsr-bookshelf-frontend","license.template","template",6
"vsr-bookshelf-frontend","make-webpack-config.js","js",46
"vsr-bookshelf-frontend","entries.js","js",81
"vsr-bookshelf-frontend","resolve.js","js",18
"vsr-bookshelf-frontend","output.js","js",15
"vsr-bookshelf-frontend","loaders.js","js",125
"vsr-bookshelf-frontend","index.html","html",42
"cfi-js","cfi_runtime_errors.js","js",116
"cfi-js","yarn.lock","lock",6
"cfi-js","cfi-js","Unknown",1
"cfi-js","cfi_interpreter.js","js",445
"cfi-js","index.d","d",30
"cfi-js","package.json","json",20
"cfi-js","index.js","js",152
"cfi-js","cfi_instructions.js","js",389
"cfi-js","cfi_generator.js","js",504
"vsr-common","gradle-wrapper.jar","jar",297
"vsr-common","gradle-wrapper.properties","properties",6
"vsr-common","gradlew","Gradle",164
"vsr-common","README.md","md",75
"vsr-common","gradlew.bat","bat",90
"vsr-common","LogErrorDao.java","java",59
"vsr-common","RateLimitExceededException.java","java",10
"vsr-common","JoinPointToStringHelper.java","java",55
"vsr-common","RateLimiterAspect.java","java",57
"vsr-common","RateLimit.java","java",29
"vsr-common","FrontendProperties.java","java",105
"vsr-common","FrontendLoadConfig.java","java",71
"vsr-common","FrontendJsonFiles.java","java",109
"vsr-common","NotFoundException.kt","kt",16
"vsr-common","Filter.java","java",66
"vsr-common","JsonBookBuildHash.java","java",25
"vsr-common","CreatedId.java","java",18
"vsr-common","FilterBoolean.java","java",4
"vsr-common","PagedList.java","java",20
"vsr-common","UsernamePasswordWithIdpAuthenticationToken.java","java",18
"vsr-common","RawAccessJwtToken.java","java",44
"vsr-common","AccessJwtToken.java","java",25
"vsr-common","JwtToken.java","java",6
"vsr-common","JwtSettings.java","java",112
"vsr-common","JwtTokenUtils.java","java",18
"vsr-common","JwtTokenFactory.java","java",109
"vsr-common","LocalUsersListDTO.java","java",25
"vsr-common","UserDTO.java","java",62
"vsr-common","LoginRequest.java","java",31
"vsr-common","LocalUserFilter.java","java",34
"vsr-common","LocalUserDTO.java","java",52
"vsr-common","JwtAuthenticationToken.java","java",54
"vsr-common","AuthMethodNotSupportedException.java","java",10
"vsr-common","JwtExpiredTokenException.java","java",23
"vsr-common","InvalidJwtToken.java","java",5
"vsr-common","TokenAwareAuthenticationFailureHandler.java","java",70
"vsr-common","CheckTokenStatus.java","java",32
"vsr-common","JwtTokenAuthenticationProcessingFilter.java","java",194
"vsr-common","CookieAuthenticationProvider.java","java",51
"vsr-common","TokenExtractor.java","java",6
"vsr-common","JwtHeaderTokenExtractor.java","java",24
"vsr-common","BloomFilterTokenVerifier.java","java",12
"vsr-common","TokenVerifier.java","java",11
"vsr-common","SessionLoginDao.java","java",69
"vsr-common","RestAuthenticationEntryPoint.java","java",22
"vsr-common","Role.java","java",52
"vsr-common","LoginAuthenticationProvider.java","java",32
"vsr-common","IdentityProviderUserService.java","java",8
"vsr-common","CommonUserContext.java","java",178
"vsr-common","IdentityProviderInteface.java","java",13
"vsr-common","CommonUserDetailsService.java","java",97
"vsr-common","AuthenticationResource.java","java",62
"vsr-common","RestLoginProcessingFilter.java","java",94
"vsr-common","User.java","java",38
"vsr-common","TokenAwareAuthenticationSuccessHandler.java","java",105
"vsr-common","ErrorCode.java","java",20
"vsr-common","ErrorResponse.java","java",46
"vsr-common","BeckerFlywayMigrationStrategy.java","java",83
"vsr-common","AppFeature.java","java",13
"vsr-common","CommonWebSecurityConfigurationAdapter.java","java",52
"vsr-common","AbstractDao.kt","kt",96
"vsr-common","ExcelReportGenerator.java","java",268
"vsr-common","ToCSV.java","java",685
"vsr-common","BuildProperties.java","java",114
"vsr-common","HmacToken.java","java",56
"vsr-common","HmacAuthenticationProcessingFilter.java","java",68
"vsr-common","HmacAuthenticationProvider.java","java",60
"vsr-common","AuthenticatedUser.java","java",58
"vsr-common","Paged.java","java",34
"vsr-common","SortColumn.java","java",27
"vsr-common","FileHelpers.java","java",69
"vsr-common","DaoTools.java","java",12
"vsr-common","HashUtils.java","java",97
"vsr-common","CookieUtils.java","java",19
"vsr-common","RunCommand.java","java",547
"vsr-common","AuthorizationUtil.java","java",209
"vsr-common","JsonUtils.java","java",38
"vsr-common","Holder.java","java",34
"vsr-common","ObjectUtils.java","java",54
"vsr-common","UrlUtils.java","java",91
"vsr-common","MimeTypeUtils.java","java",21
"vsr-common","MediaType.java","java",119
"vsr-common","RequestUtils.java","java",21
"vsr-common","DateTimeUtils.java","java",6
"vsr-common","ZipUtils.java","java",140
"vsr-common","LoggingFilter.java","java",42
"vsr-common","AuthenticatedUserIdGetter.java","java",6
"vsr-common","RequestWrapper.java","java",60
"vsr-common","UrlRewriteFilter.java","java",97
"vsr-common","TeePrintWriter.java","java",38
"vsr-common","ResponseWrapper.java","java",66
"vsr-common","PerformanceMonitorFilter.java","java",78
"vsr-common","ValidateXHeadersFilter.java","java",98
"vsr-common","JsonError.java","java",27
"vsr-common","CustomObjectMapper.java","java",47
"vsr-common","ControllerError.java","java",44
"vsr-common","VsrOfflineRestController.java","java",15
"vsr-common","CommonBaseController.kt","kt",279
"vsr-common","VsrAdminRestController.java","java",15
"vsr-common","VsrApiRestController.java","java",15
"vsr-common","build.gradle","gradle",88
"vsr-common","known_hosts","txt",10
"vsr-offline-android","README.md","md",76
"vsr-offline-android","settings.gradle","gradle",1
"vsr-offline-android","gradle-wrapper.jar","jar",304
"vsr-offline-android","gradle-wrapper.properties","properties",6
"vsr-offline-android","gradlew","Gradle",164
"vsr-offline-android","gradle.properties","properties",19
"vsr-offline-android","gradlew.bat","bat",90
"vsr-offline-android","Android.mk","mk",18
"vsr-offline-android","Application.mk","mk",9
"vsr-offline-android","app.iml","iml",120
"vsr-offline-android","proguard-rules.pro","pro",17
"vsr-offline-android","NanoHTTPD.java","java",2357
"vsr-offline-android","AndroidThreadLauncher.java","java",44
"vsr-offline-android","AndroidOSHandler.java","java",205
"vsr-offline-android","AndroidViewInterface.java","java",55
"vsr-offline-android","AndroidActivationHandler.java","java",17
"vsr-offline-android","AndroidHttpClientTask.java","java",367
"vsr-offline-android","AndroidHttpClient.java","java",28
"vsr-offline-android","AndroidFileManager.java","java",172
"vsr-offline-android","AndroidUtils.java","java",116
"vsr-offline-android","BKRLog.java","java",104
"vsr-offline-android","CrashReporter.java","java",17
"vsr-offline-android","CustomWebviewClient.java","java",472
"vsr-offline-android","WebviewContainerFragment.java","java",122
"vsr-offline-android","BKRWebView.java","java",18
"vsr-offline-android","App.java","java",36
"vsr-offline-android","ContentManagerProxy.java","java",33
"vsr-offline-android","MainActivity.java","java",385
"vsr-offline-android","ResourceHelper.java","java",73
"vsr-offline-android","AndroidManifest.xml","xml",34
"vsr-offline-android","ic_launcher.png","png",26
"vsr-offline-android","colors.xml","xml",6
"vsr-offline-android","strings.xml","xml",7
"vsr-offline-android","dimens.xml","xml",6
"vsr-offline-android","styles.xml","xml",17
"vsr-offline-android","content_main.xml","xml",11
"vsr-offline-android","fragment_webview_container.xml","xml",12
"vsr-offline-android","activity_main.xml","xml",16
"vsr-offline-android","styles.xml","xml",8
"vsr-offline-android","menu_main.xml","xml",6
"vsr-offline-android","ic_launcher.png","png",44
"vsr-offline-android","ic_launcher.png","png",21
"vsr-offline-android","ic_launcher.png","png",60
"vsr-offline-android","ic_launcher.png","png",22
"vsr-offline-android","dimens.xml","xml",6
"vsr-offline-android","ApplicationTest.java","java",12
"vsr-offline-android","build.gradle","gradle",115
"vsr-offline-android","BeckerKeystore.jks","jks",10
"vsr-offline-android","build.gradle","gradle",23
"vsr-offline-android","vsr.iml","iml",19
"vsr-offline-android","vcs.xml","xml",5
"vsr-offline-android","misc.xml","xml",61
"vsr-offline-android","profiles_settings.xml","xml",2
"vsr-offline-android","compiler.xml","xml",21
"vsr-offline-android","runConfigurations.xml","xml",11
"vsr-offline-android","vsr","Unknown",1
"vsr-offline-android","modules.xml","xml",8
"vsr-offline-android","gradle.xml","xml",18
"vsr-offline-android","Makefile","Makefile",78
"vsr-offline-android","make_docker.sh","sh",52
"vsr-offline-android","deploy.sh","sh",42
"vsr-offline-ios","README.md","md",87
"vsr-offline-ios","add-fabric-script.rb","rb",11
"vsr-offline-ios","vsr-ios.gyp","gyp",110
"vsr-offline-ios","sia-appstore.mobileprovision","mobileprovision",75
"vsr-offline-ios","sia-adhoc.mobileprovision","mobileprovision",150
"vsr-offline-ios","becker-distribution.p","p",24
"vsr-offline-ios","Makefile","Makefile",72
"vsr-offline-ios","CoreHTTPServer.h","h",23
"vsr-offline-ios","CoreHTTPServer.m","m",119
"vsr-offline-ios","ViewController.h","h",21
"vsr-offline-ios","HTTPClientTask.m","m",297
"vsr-offline-ios","FileManager.swift","swift",228
"vsr-offline-ios","OSObjc.m","m",127
"vsr-offline-ios","HTTPClientTask.swift","swift",5
"vsr-offline-ios","ViewInterface.swift","swift",27
"vsr-offline-ios","ThreadLauncher.swift","swift",36
"vsr-offline-ios","HTTPClientObjc.h","h",16
"vsr-offline-ios","ContentManagerProxy.swift","swift",31
"vsr-offline-ios","HTTPClientObjc.m","m",284
"vsr-offline-ios","Activation.swift","swift",18
"vsr-offline-ios","HTTPClientTask.h","h",59
"vsr-offline-ios","OSObjc.h","h",14
"vsr-offline-ios","HTTPClient.swift","swift",0
"vsr-offline-ios","Info.plist","plist",75
"vsr-offline-ios","AppDelegate.m","m",212
"vsr-offline-ios","LaunchScreen.storyboard","storyboard",27
"vsr-offline-ios","Bridging-Header.h","h",12
"vsr-offline-ios","main.mm","mm",15
"vsr-offline-ios","UIDevice+Additions.m","m",73
"vsr-offline-ios","CrashReporter.m","m",64
"vsr-offline-ios","UIDevice+Additions.h","h",16
"vsr-offline-ios","LogHelper.m","m",31
"vsr-offline-ios","LogHelper.h","h",22
"vsr-offline-ios","CrashReporter.h","h",21
"vsr-offline-ios","DismissableViewContainer.m","m",129
"vsr-offline-ios","BKRWebView+Helper.m","m",19
"vsr-offline-ios","BKRWebView.h","h",22
"vsr-offline-ios","BKRWebView+Helper.h","h",16
"vsr-offline-ios","DismissableViewContainer.h","h",27
"vsr-offline-ios","BKRWebView.m","m",247
"vsr-offline-ios","ViewController.m","m",82
"vsr-offline-ios","AppDelegate.h","h",36
"vsr-offline-ios","build.sh","sh",152
"vsr-offline-ios","vsr-common.gypi","gypi",10
"vsr-offline-ios","create-schemes.rb","rb",5
"vsr-offline-ios","deploy.sh","sh",42
